"country.code","year","energy.use","co2.emission","GDP","GDP.growth","pop.0.14","pop.15.64","pop.growth","pop.total","pop.rural","pop.urban","pop.density"
"IND","2005",452.366979738706,1.23315143122382,834214699568.14,9.28483150737219,32.7849598750765,62.4370059807758,1.57722142926792,1144326293,70.765,29.235,348.109456812056
"IND","2006",468.555735960186,1.29453565751184,949116769619.216,9.26395889780733,32.4268299903423,62.7184169967187,1.54025760745955,1162088305,70.431,29.569,353.512744656644
"IND","2007",486.292374786076,1.36578685342994,1238699170079.01,8.60821248727608,32.0618035060224,63.0137977835554,1.50293390579442,1179685631,70.094,29.906,358.865934243108
"IND","2008",501.564485225986,1.49788636314534,1224097069459.66,3.89095706243354,31.6887834846104,63.3220881802171,1.46290068776241,1197070109,69.754,30.246,364.154374463839
"IND","2009",545.264224607111,1.61904865443002,1365371474048.19,8.47978662166557,31.3010774358407,63.6477200420653,1.41937534698082,1214182182,69.413,30.587,369.35994779847
"IND","2010",562.700487901511,1.58486994487788,1708458876829.92,10.2599629891102,30.8942920698212,63.9924101757824,1.37435100597576,1230984504,69.07,30.93,374.471293417618
"IND","2011",574.320362310253,1.66287348286691,1815865716201.58,6.63835345010762,30.5016899043978,64.2951738133379,1.32840109681551,1247446011,68.724,31.276,379.478961505935
"RUS","1992",5351.21152876137,14.0013063575651,460290556900.726,-14.5310737737857,22.597689562525,66.3369171305551,0.0437249639508604,148689000,26.615,73.385,8.69615820107801
"RUS","1993",5057.90063964449,13.0703168394829,435083713850.837,-8.66854034144131,22.2265804846783,66.2546829753906,-0.113724697579415,148520000,26.619,73.381,8.68627414283575
"RUS","1994",4428.88962220904,11.4681014790745,395077301248.464,-12.5697559796222,21.8093920578477,66.297532888101,-0.123965844425279,148336000,26.624,73.376,8.67551280131756
"RUS","1995",4290.78506412835,11.014687314824,395531066563.296,-4.14352840573426,21.3829279434909,66.4826673011751,0.0267775060816902,148375726,26.628,73.372,8.67783619834556
"RUS","1996",4252.79724880208,10.905807370114,391719993756.828,-3.60000000025505,20.6983491949245,66.9794083004231,-0.145469155029265,148160042,26.633,73.367,8.66522180060638
"RUS","1997",4069.76762722738,10.3359776483444,404926534140.017,1.39999999936016,20.1352007901589,67.5144821132684,-0.165319440855875,147915307,26.637,73.363,8.65090833910391
